"","UniqueID","title","author..from.Imported.table.2.","journal..from.Imported.table.2.","year..from.Imported.table.2.","sample","positives","prevalence","bat_species","virus_genus","virus_subgenus","virus_species","virus_strain","detection_type","study_type","detection_method","method_specific","single.multiple.PCR.method","gene_targets","Terminal.sampling.","tissue","country","country_hemisphere","state","site","longitude","latitude","sample_year","start_year","start_month","end_year","end_month","sample_season","sample_season_simplified","X..Sampling.Trips","Sex.Info.","Habitat.Disturbance.Info.","Coinfection.Info.","Flag","Entered.by","Last.modified","tissue_simplified","summer","fall","winter","spring","latidudedecimal","longitudedecimal","euthanasia","method_specific_simplified","spec","species_for_reader","species","studies"
"337",321,"bats are natural reservoirs of sars-like coronaviruses","Li et al.","Science",2005,6,0,0,"Rhinolophus pusillus","betacoronavirus","Sarbecovirus","","","single","cross-sectional","RNA","PCR","single","ORF SARS-Cov Tor2",NA,"faecal swab","China","N","Guangxi","Nanning","NA","NA","2004","","",NA,"","December","Winter",NA,"","","","","VERENA Admin","4/12/2022 2:08pm","faecal, rectal, or anal","0","0","1","0",NA,NA,"No","PCR",1,"Rhinolophus pusillus","Rhinolophus pusillus","bats are natural reservoirs of sars-like coronaviruses"
"338",322,"bats are natural reservoirs of sars-like coronaviruses","Li et al.","Science",2005,55,0,0,"Rousettus leschenaulti","betacoronavirus","Sarbecovirus","","","single","cross-sectional","RNA","PCR","single","ORF SARS-Cov Tor2",NA,"respiratory swab","China","N","Guangxi","Nanning","NA","NA","2004","","",NA,"","July","Summer",NA,"","","","","VERENA Admin","4/12/2022 2:08pm","lung or respiratory","1","0","0","0",NA,NA,"No","PCR",1,"Rousettus leschenaultii","Rousettus leschenaultii","bats are natural reservoirs of sars-like coronaviruses"
"339",323,"bats are natural reservoirs of sars-like coronaviruses","Li et al.","Science",2005,21,0,0,"Myotis ricketti","betacoronavirus","Sarbecovirus","","","single","cross-sectional","RNA","PCR","single","ORF SARS-Cov Tor2",NA,"respiratory swab","China","N","Tianjin","","NA","NA","2004","","",NA,"","July","Summer",NA,"","","","","VERENA Admin","4/12/2022 2:08pm","lung or respiratory","1","0","0","0",NA,NA,"No","PCR",1,"Myotis pilosus","Myotis pilosus","bats are natural reservoirs of sars-like coronaviruses"
"340",324,"bats are natural reservoirs of sars-like coronaviruses","Li et al.","Science",2005,3,0,0,"Rhinolophus macrotis","betacoronavirus","Sarbecovirus","","","single","cross-sectional","RNA","PCR","single","ORF SARS-Cov Tor2",NA,"respiratory swab","China","N","Hubei","Yichang","NA","NA","2004","","",NA,"","November","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:07pm","lung or respiratory","0","1","0","0",NA,NA,"No","PCR",1,"Rhinolophus macrotis","Rhinolophus macrotis","bats are natural reservoirs of sars-like coronaviruses"
"341",325,"bats are natural reservoirs of sars-like coronaviruses","Li et al.","Science",2005,11,0,0,"Rhinolophus pearsoni","betacoronavirus","Sarbecovirus","","","single","cross-sectional","RNA","PCR","single","ORF SARS-Cov Tor2",NA,"respiratory swab","China","N","Guangxi","Nanning","NA","NA","2004","","",NA,"","December","Winter",NA,"","","","","VERENA Admin","4/12/2022 2:08pm","lung or respiratory","0","0","1","0",NA,NA,"No","PCR",1,"Rhinolophus pearsonii","Rhinolophus pearsonii","bats are natural reservoirs of sars-like coronaviruses"
"342",326,"bats are natural reservoirs of sars-like coronaviruses","Li et al.","Science",2005,2,0,0,"Rhinolophus pusillus","betacoronavirus","Sarbecovirus","","","single","cross-sectional","RNA","PCR","single","ORF SARS-Cov Tor2",NA,"respiratory swab","China","N","Guangxi","Nanning","NA","NA","2004","","",NA,"","December","Winter",NA,"","","","","VERENA Admin","4/12/2022 2:08pm","lung or respiratory","0","0","1","0",NA,NA,"No","PCR",1,"Rhinolophus pusillus","Rhinolophus pusillus","bats are natural reservoirs of sars-like coronaviruses"
"343",327,"characterization of a new member of alphacoronavirus with unique genomic features in rhinolophus bats","Wang et al.","Viruses",2019,499,52,0.104208,"Rhinolophus affinis","alphacoronavirus","","Rhinolophus bat","HKU2","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faecal swab/faeces","China","N","Guangdong, Guizhou, Hainan, Henan, Jiangsu, Yunnan, Zhejiang","","NA","NA","","2004","November",2014,"November","","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:07pm","faecal, rectal, or anal","0","1","0","0",NA,NA,"No","PCR",1,"Rhinolophus affinis","Rhinolophus affinis","characterization of a new member of alphacoronavirus with unique genomic features in rhinolophus bats"
"344",328,"characterization of a new member of alphacoronavirus with unique genomic features in rhinolophus bats","Wang et al.","Viruses",2019,17,0,0,"Rhinolophus blythi","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faecal swab/faeces","China","N","Guangdong, Hubei, Yunnan","","NA","NA","","2004","November",2014,"November","","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:07pm","faecal, rectal, or anal","0","1","0","0",NA,NA,"No","PCR",1,"Rhinolophus lepidus","Rhinolophus lepidus","characterization of a new member of alphacoronavirus with unique genomic features in rhinolophus bats"
"345",330,"characterization of a new member of alphacoronavirus with unique genomic features in rhinolophus bats","Wang et al.","Viruses",2019,21,0,0,"Rhinolophus lepidus","alphacoronavirus or betacoronavirus","","","","pooled","longitudinal","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faecal swab/faeces","China","N","Fujian","","NA","NA","","2004","November",2014,"November","","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:07pm","faecal, rectal, or anal","0","1","0","0",NA,NA,"No","PCR",1,"Rhinolophus lepidus","Rhinolophus lepidus","characterization of a new member of alphacoronavirus with unique genomic features in rhinolophus bats"
"346",331,"characterization of a new member of alphacoronavirus with unique genomic features in rhinolophus bats","Wang et al.","Viruses",2019,8,0,0,"Rhinolophus luctus","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faecal swab/faeces","China","N","Guangdong, Hainan, Zhejiang","","NA","NA","","2004","November",2014,"November","","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:07pm","faecal, rectal, or anal","0","1","0","0",NA,NA,"No","PCR",1,"Rhinolophus luctus","Rhinolophus luctus","characterization of a new member of alphacoronavirus with unique genomic features in rhinolophus bats"
"347",332,"characterization of a new member of alphacoronavirus with unique genomic features in rhinolophus bats","Wang et al.","Viruses",2019,31,1,0.032258,"Rhinolophus macrotis","alphacoronavirus","","Rhinolophus bat","HKU2","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faecal swab/faeces","China","N","Chongqing, Guangdong, Guangxi, Hebei, Hubei, Jiangsu, Beijing, Yunnan","","NA","NA","","2004","November",2014,"November","","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:07pm","faecal, rectal, or anal","0","1","0","0",NA,NA,"No","PCR",1,"Rhinolophus macrotis","Rhinolophus macrotis","characterization of a new member of alphacoronavirus with unique genomic features in rhinolophus bats"
"348",333,"characterization of a new member of alphacoronavirus with unique genomic features in rhinolophus bats","Wang et al.","Viruses",2019,5,0,0,"Rhinolophus monoceros","alphacoronavirus or betacoronavirus","","","","pooled","longitudinal","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faecal swab/faeces","China","N","Yunnan","","NA","NA","","2004","November",2014,"November","","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:07pm","faecal, rectal, or anal","0","1","0","0",NA,NA,"No","PCR",1,"Rhinolophus pusillus","Rhinolophus pusillus","characterization of a new member of alphacoronavirus with unique genomic features in rhinolophus bats"
"349",334,"characterization of a new member of alphacoronavirus with unique genomic features in rhinolophus bats","Wang et al.","Viruses",2019,106,0,0,"Rhinolophus pearsoni","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faecal swab/faeces","China","N","Fujian, Guangdong, Guangxi, Guizhou, Henan, Tibet, Yunnan","","NA","NA","","2004","November",2014,"November","","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:07pm","faecal, rectal, or anal","0","1","0","0",NA,NA,"No","PCR",1,"Rhinolophus pearsonii","Rhinolophus pearsonii","characterization of a new member of alphacoronavirus with unique genomic features in rhinolophus bats"
"350",335,"characterization of a new member of alphacoronavirus with unique genomic features in rhinolophus bats","Wang et al.","Viruses",2019,283,4,0.014134,"Rhinolophus pusillus","alphacoronavirus","","Rhinolophus bat ","HKU2","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faecal swab/faeces","China","N","Fujian, Guangdong, Guangxi, Hebei, Henan, Hubei, Jiangsu, Shandong","","NA","NA","","2004","November",2014,"November","","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:07pm","faecal, rectal, or anal","0","1","0","0",NA,NA,"No","PCR",1,"Rhinolophus pusillus","Rhinolophus pusillus","characterization of a new member of alphacoronavirus with unique genomic features in rhinolophus bats"
"351",336,"characterization of a new member of alphacoronavirus with unique genomic features in rhinolophus bats","Wang et al.","Viruses",2019,55,25,0.454545,"Rhinolophus shamelli","alphacoronavirus","","Rhinolophus bat ","HKU2","pooled","longitudinal","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faecal swab/faeces","China","N","Yunnan","","NA","NA","","2004","November",2014,"November","","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:07pm","faecal, rectal, or anal","0","1","0","0",NA,NA,"No","PCR",1,"Rhinolophus shameli","Rhinolophus shameli","characterization of a new member of alphacoronavirus with unique genomic features in rhinolophus bats"
"352",337,"characterization of a new member of alphacoronavirus with unique genomic features in rhinolophus bats","Wang et al.","Viruses",2019,740,12,0.016216,"Rhinolophus sinicus","alphacoronavirus","","Rhinolophus bat","HKU2","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faecal swab/faeces","China","N","Fujian, Guangdong, Guangxi, Guizhou, Hainan, Hubei, Hunan, Jiangsu, Sichuan, Yunnan, Zhejiang","","NA","NA","","2004","November",2014,"November","","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:07pm","faecal, rectal, or anal","0","1","0","0",NA,NA,"No","PCR",1,"Rhinolophus sinicus","Rhinolophus sinicus","characterization of a new member of alphacoronavirus with unique genomic features in rhinolophus bats"
"354",339,"characterization of a new member of alphacoronavirus with unique genomic features in rhinolophus bats","Wang et al.","Viruses",2019,499,2,0.004008,"Rhinolophus affinis","alphacoronavirus","","Miniopterus bat ","HKU8","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faecal swab/faeces","China","N","Guangdong, Guizhou, Hainan, Henan, Jiangsu, Yunnan, Zhejiang","","NA","NA","","2004","November",2014,"November","","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:09pm","faecal, rectal, or anal","0","1","0","0",NA,NA,"No","PCR",1,"Rhinolophus affinis","Rhinolophus affinis","characterization of a new member of alphacoronavirus with unique genomic features in rhinolophus bats"
"355",348,"characterization of a new member of alphacoronavirus with unique genomic features in rhinolophus bats","Wang et al.","Viruses",2019,55,10,0.181818,"Rhinolophus shamelli","alphacoronavirus","","Miniopterus bat ","HKU8","pooled","longitudinal","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faecal swab/faeces","China","N","Yunnan","","NA","NA","","2004","November",2014,"November","","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:09pm","faecal, rectal, or anal","0","1","0","0",NA,NA,"No","PCR",1,"Rhinolophus shameli","Rhinolophus shameli","characterization of a new member of alphacoronavirus with unique genomic features in rhinolophus bats"
"356",353,"characterization of a new member of alphacoronavirus with unique genomic features in rhinolophus bats","Wang et al.","Viruses",2019,238,1,0.004202,"Rhinolophus ferrumequinum","alphacoronavirus","","","HuB2013","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faecal swab/faeces","China","N","Beijing, Fujian, Gansu, Guizhou, Hebei, Henan, Shandong, Shanxi, Yunnan","","NA","NA","","2004","November",2014,"November","","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:09pm","faecal, rectal, or anal","0","1","0","0",NA,NA,"No","PCR",1,"Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","characterization of a new member of alphacoronavirus with unique genomic features in rhinolophus bats"
"357",372,"characterization of a new member of alphacoronavirus with unique genomic features in rhinolophus bats","Wang et al.","Viruses",2019,55,1,0.018182,"Rhinolophus shamelli","alphacoronavirus","","Miniopterus bat ","1","pooled","longitudinal","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faecal swab/faeces","China","N","Yunnan","","NA","NA","","2004","November",2014,"November","","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:09pm","faecal, rectal, or anal","0","1","0","0",NA,NA,"No","PCR",1,"Rhinolophus shameli","Rhinolophus shameli","characterization of a new member of alphacoronavirus with unique genomic features in rhinolophus bats"
"358",373,"characterization of a new member of alphacoronavirus with unique genomic features in rhinolophus bats","Wang et al.","Viruses",2019,740,3,0.004054,"Rhinolophus sinicus","alphacoronavirus","","Miniopterus bat ","1","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faecal swab/faeces","China","N","Fujian, Guangdong, Guangxi, Guizhou, Hainan, Hubei, Hunan, Jiangsu, Sichuan, Yunnan, Zhejiang","","NA","NA","","2004","November",2014,"November","","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:09pm","faecal, rectal, or anal","0","1","0","0",NA,NA,"No","PCR",1,"Rhinolophus sinicus","Rhinolophus sinicus","characterization of a new member of alphacoronavirus with unique genomic features in rhinolophus bats"
"359",375,"characterization of a new member of alphacoronavirus with unique genomic features in rhinolophus bats","Wang et al.","Viruses",2019,499,2,0.004008,"Rhinolophus affinis","betacoronavirus","Sarbecovirus","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faecal swab/faeces","China","N","Guangdong, Guizhou, Hainan, Henan, Jiangsu, Yunnan, Zhejiang","","NA","NA","","2004","November",2014,"November","","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:09pm","faecal, rectal, or anal","0","1","0","0",NA,NA,"No","PCR",1,"Rhinolophus affinis","Rhinolophus affinis","characterization of a new member of alphacoronavirus with unique genomic features in rhinolophus bats"
"360",377,"characterization of a new member of alphacoronavirus with unique genomic features in rhinolophus bats","Wang et al.","Viruses",2019,238,12,0.05042,"Rhinolophus ferrumequinum","betacoronavirus","Sarbecovirus","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faecal swab/faeces","China","N","Beijing, Fujian, Gansu, Guizhou, Hebei, Henan, Shandong, Shanxi, Yunnan","","NA","NA","","2004","November",2014,"November","","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:09pm","faecal, rectal, or anal","0","1","0","0",NA,NA,"No","PCR",1,"Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","characterization of a new member of alphacoronavirus with unique genomic features in rhinolophus bats"
"361",380,"characterization of a new member of alphacoronavirus with unique genomic features in rhinolophus bats","Wang et al.","Viruses",2019,31,1,0.032258,"Rhinolophus macrotis","betacoronavirus","Sarbecovirus","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faecal swab/faeces","China","N","Chongqing, Guangdong, Guangxi, Hebei, Hubei, Jiangsu, Beijing, Yunnan","","NA","NA","","2004","November",2014,"November","","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:09pm","faecal, rectal, or anal","0","1","0","0",NA,NA,"No","PCR",1,"Rhinolophus macrotis","Rhinolophus macrotis","characterization of a new member of alphacoronavirus with unique genomic features in rhinolophus bats"
"362",383,"characterization of a new member of alphacoronavirus with unique genomic features in rhinolophus bats","Wang et al.","Viruses",2019,283,2,0.007067,"Rhinolophus pusillus","betacoronavirus","Sarbecovirus","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faecal swab/faeces","China","N","Fujian, Guangdong, Guangxi, Hebei, Henan, Hubei, Jiangsu, Shandong","","NA","NA","","2004","November",2014,"November","","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:09pm","faecal, rectal, or anal","0","1","0","0",NA,NA,"No","PCR",1,"Rhinolophus pusillus","Rhinolophus pusillus","characterization of a new member of alphacoronavirus with unique genomic features in rhinolophus bats"
"363",385,"characterization of a new member of alphacoronavirus with unique genomic features in rhinolophus bats","Wang et al.","Viruses",2019,740,72,0.097297,"Rhinolophus sinicus","betacoronavirus","Sarbecovirus","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faecal swab/faeces","China","N","Fujian, Guangdong, Guangxi, Guizhou, Hainan, Hubei, Hunan, Jiangsu, Sichuan, Yunnan, Zhejiang","","NA","NA","","2004","November",2014,"November","","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:09pm","faecal, rectal, or anal","0","1","0","0",NA,NA,"No","PCR",1,"Rhinolophus sinicus","Rhinolophus sinicus","characterization of a new member of alphacoronavirus with unique genomic features in rhinolophus bats"
