UniqueID,title,author (from Imported table 2),journal (from Imported table 2),year (from Imported table 2),sample,positives,prevalence,bat_species,virus_genus,virus_genus_notes,virus_subgenus,virus_species,virus_strain,detection_type,study_type,detection_method,method_specific,single/multiple PCR method,gene_targets,Terminal sampling?,tissue,country,country_hemisphere,state,site,longitude,latitude,sample_year,start_year,start_month,end_year,end_month,sample_season,sample_season_simplified,# Sampling Trips,Sex Info?,Habitat Disturbance Info?,Coinfection Info?,Flag,Entered by,Last modified
10,a real-time pcr assay for bat sars-like coronavirus detection and its application to italian greater horseshoe bat faecal sample surveys,Balboni et al.,Scientificworldjournal,2012,1,0,0.000000,Rhinolophus ferrumequinum,alphacoronavirus or betacoronavirus or gammacoronavirus,,,,,single,cross-sectional,RNA,RT-PCR,single,RdRp,,faeces,Italy,N,Perugia,Sigillo,,,2009,,,,,September,Fall,,,,,,VERENA Admin,4/12/2022 2:05pm
11,a real-time pcr assay for bat sars-like coronavirus detection and its application to italian greater horseshoe bat faecal sample surveys,Balboni et al.,Scientificworldjournal,2012,2,0,0.000000,Rhinolophus ferrumequinum,alphacoronavirus or betacoronavirus or gammacoronavirus,,,,,single,cross-sectional,RNA,RT-PCR,single,RdRp,,faeces,Italy,N,Bologna,"Monte Croara, S. Lazzaro",,,2009,,,,,October,Fall,,,,,,VERENA Admin,4/12/2022 2:05pm
12,a real-time pcr assay for bat sars-like coronavirus detection and its application to italian greater horseshoe bat faecal sample surveys,Balboni et al.,Scientificworldjournal,2012,10,0,0.000000,Rhinolophus ferrumequinum,alphacoronavirus or betacoronavirus or gammacoronavirus,,,,,single,cross-sectional,RNA,RT-PCR,single,RdRp,,faeces,Italy,N,Cuneo,Piobesi d’Alba,,,2009,,,,,October,Fall,,,,,,VERENA Admin,4/12/2022 2:05pm
13,a real-time pcr assay for bat sars-like coronavirus detection and its application to italian greater horseshoe bat faecal sample surveys,Balboni et al.,Scientificworldjournal,2012,12,3,0.250000,Rhinolophus ferrumequinum,betacoronavirus ,,Sarbecovirus,,,single,cross-sectional,RNA,RT-PCR,single,RdRp,,faeces,Italy,N,Cuneo,Rossana,,,2009,,,,,October,Fall,,,,,,VERENA Admin,4/12/2022 2:05pm
14,a real-time pcr assay for bat sars-like coronavirus detection and its application to italian greater horseshoe bat faecal sample surveys,Balboni et al.,Scientificworldjournal,2012,3,3,1.000000,Rhinolophus ferrumequinum,betacoronavirus ,,Sarbecovirus,,,single,cross-sectional,RNA,RT-PCR,single,RdRp,,faeces,Italy,N,Savona,Giovo,,,2009,,,,,October,Fall,,,,,,VERENA Admin,4/12/2022 2:05pm
15,a real-time pcr assay for bat sars-like coronavirus detection and its application to italian greater horseshoe bat faecal sample surveys,Balboni et al.,Scientificworldjournal,2012,3,1,0.333333,Rhinolophus ferrumequinum,betacoronavirus ,,Sarbecovirus,,,single,cross-sectional,RNA,RT-PCR,single,RdRp,,faeces,Italy,N,Piacenza,Val di Trebbia,,,2009,,,,,October,Fall,,,,,,VERENA Admin,4/12/2022 2:05pm
16,a real-time pcr assay for bat sars-like coronavirus detection and its application to italian greater horseshoe bat faecal sample surveys,Balboni et al.,Scientificworldjournal,2012,3,2,0.666667,Rhinolophus ferrumequinum,betacoronavirus ,,Sarbecovirus,,,single,cross-sectional,RNA,RT-PCR,single,RdRp,,faeces,Italy,N,Piacenza,Castell’arquato,,,2009,,,,,November,Fall,,,,,,VERENA Admin,4/12/2022 2:05pm
20,alphacoronavirus detected in bats in the united kingdom,August et al.,Vector-borne and Zoonotic Diseases,2012,16,12,0.750000,Myotis nattereri,alphacoronavirus,,,bat,,single,cross-sectional,RNA,semi-nested RT-PCR,multiple,RdRp,,faeces,United Kingdom,N,Oxfordshire,Wytham Woods,"-1º33'41""E","51º77'27""N",,2006,,2009,,,Year,,,,,,VERENA Admin,4/25/2022 2:18pm
21,alphacoronavirus detected in bats in the united kingdom,August et al.,Vector-borne and Zoonotic Diseases,2012,16,9,0.562500,Myotis nattereri,alphacoronavirus,,,bat,,single,cross-sectional,RNA,semi-nested RT-PCR,multiple,RdRp,,faeces,United Kingdom,N,Wiltshire,Savernake Forest,"-1º67'75""E","51º39’96""N",,2006,,2009,,,Year,,,,,,VERENA Admin,4/25/2022 2:18pm
22,alphacoronavirus detected in bats in the united kingdom,August et al.,Vector-borne and Zoonotic Diseases,2012,30,5,0.166667,Myotis daubentonii,alphacoronavirus,,,bat,,single,cross-sectional,RNA,semi-nested RT-PCR,multiple,RdRp,,faeces,United Kingdom,N,Oxfordshire,Wytham Woods,"-1º33'41""E","51º77'27""N",,2006,,2009,,,Year,,,,,,VERENA Admin,4/25/2022 2:18pm
23,alphacoronavirus detected in bats in the united kingdom,August et al.,Vector-borne and Zoonotic Diseases,2012,26,0,0.000000,Plecotus auritus,alphacoronavirus or betacoronavirus,,,,,single,cross-sectional,RNA,semi-nested RT-PCR,multiple,RdRp,,faeces,United Kingdom,N,Oxfordshire,Wytham Woods,"-1º33'41""E","51º77'27""N",,2006,,2009,,,Year,,,,,,VERENA Admin,4/25/2022 12:51pm
24,alphacoronavirus detected in bats in the united kingdom,August et al.,Vector-borne and Zoonotic Diseases,2012,15,0,0.000000,Rhinolophus ferrumequinum,alphacoronavirus or betacoronavirus,,,,,single,cross-sectional,RNA,semi-nested RT-PCR,multiple,RdRp,,faeces,United Kingdom,N,SW England,,,,,2006,,2009,,,Year,,,,,,VERENA Admin,4/12/2022 2:06pm
26,alphacoronavirus detected in bats in the united kingdom,August et al.,Vector-borne and Zoonotic Diseases,2012,6,0,0.000000,Rhinolophus hipposideros,alphacoronavirus or betacoronavirus,,,,,single,cross-sectional,RNA,semi-nested RT-PCR,multiple,RdRp,,faeces,United Kingdom,N,SW England,,,,,2006,,2009,,,Year,,,,,,VERENA Admin,4/12/2022 2:06pm
28,alphacoronavirus detected in bats in the united kingdom,August et al.,Vector-borne and Zoonotic Diseases,2012,2,0,0.000000,Pipistrellus pipistrellus,alphacoronavirus or betacoronavirus,,,,,single,cross-sectional,RNA,semi-nested RT-PCR,multiple,RdRp,,faeces,United Kingdom,N,Wiltshire,Savernake Forest,"-1º67'75""E","51º39’96""N",,2006,,2009,,,Year,,,,,,VERENA Admin,4/25/2022 12:51pm
30,alphacoronavirus detected in bats in the united kingdom,August et al.,Vector-borne and Zoonotic Diseases,2012,1,0,0.000000,Barbastella barbastellus,alphacoronavirus or betacoronavirus,,,,,single,cross-sectional,RNA,semi-nested RT-PCR,multiple,RdRp,,faeces,United Kingdom,N,Wiltshire,Savernake Forest,"-1º67'75""E","51º39’96""N",,2006,,2009,,,Year,,,,,,VERENA Admin,4/25/2022 12:51pm
31,"""alphacoronavirus detection in lungs, liver, and intestines of bats from brazil""",Bittar et al.,Microb Ecol,2020,14,5,0.357143,Molossus rufus,alphacoronavirus,,,bat,,single,cross-sectional,RNA,nested RT-PCR,multiple,RdRp: nsP12,,liver,Brazil,S,São José do Rio Preto,,,,,,,,,,NA,,,,,,VERENA Admin,4/12/2022 2:06pm
35,"""alphacoronavirus detection in lungs, liver, and intestines of bats from brazil""",Bittar et al.,Microb Ecol,2020,14,3,0.214286,Molossus rufus,alphacoronavirus,,,bat,,single,cross-sectional,RNA,nested RT-PCR,multiple,RdRp: nsP12,,lung,Brazil,S,São José do Rio Preto,,,,,,,,,,NA,,,,,,VERENA Admin,4/12/2022 2:06pm
36,"""alphacoronavirus detection in lungs, liver, and intestines of bats from brazil""",Bittar et al.,Microb Ecol,2020,14,1,0.071429,Molossus rufus,alphacoronavirus,,,bat,,single,cross-sectional,RNA,nested RT-PCR,multiple,RdRp: nsP12,,intestines,Brazil,S,São José do Rio Preto,,,,,,,,,,NA,,,,,,VERENA Admin,4/12/2022 2:06pm
37,"""alphacoronavirus detection in lungs, liver, and intestines of bats from brazil""",Bittar et al.,Microb Ecol,2020,1,1,1.000000,Eptesicus,alphacoronavirus,,,bat,,single,cross-sectional,RNA,nested RT-PCR,multiple,RdRp: nsP12,,lung,Brazil,S,São José do Rio Preto,,,,,,,,,,NA,,,,,,VERENA Admin,4/12/2022 2:06pm
39,"""alphacoronavirus detection in lungs, liver, and intestines of bats from brazil""",Bittar et al.,Microb Ecol,2020,1,1,1.000000,Eptesicus,alphacoronavirus,,,bat,,single,cross-sectional,RNA,nested RT-PCR,multiple,RdRp: nsP12,,intestines,Brazil,S,São José do Rio Preto,,,,,,,,,,NA,,,,,,VERENA Admin,4/12/2022 2:06pm
47,"""alphacoronavirus detection in lungs, liver, and intestines of bats from brazil""",Bittar et al.,Microb Ecol,2020,1,0,0.000000,Eptesicus,alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus,,,,,single,cross-sectional,RNA,nested RT-PCR,multiple,RdRp: nsP12,,liver,Brazil,S,São José do Rio Preto,,,,,,,,,,NA,,,,,,VERENA Admin,4/12/2022 2:06pm
40,"""alphacoronavirus detection in lungs, liver, and intestines of bats from brazil""",Bittar et al.,Microb Ecol,2020,5,2,0.400000,Phyllostomus discolor,alphacoronavirus,,,bat,,single,cross-sectional,RNA,nested RT-PCR,multiple,RdRp: nsP12,,liver,Brazil,S,São José do Rio Preto,,,,,,,,,,NA,,,,,,VERENA Admin,4/12/2022 2:06pm
41,"""alphacoronavirus detection in lungs, liver, and intestines of bats from brazil""",Bittar et al.,Microb Ecol,2020,5,0,0.000000,Phyllostomus discolor,alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus,,,,,single,cross-sectional,RNA,nested RT-PCR,multiple,RdRp: nsP12,,lung,Brazil,S,São José do Rio Preto,,,,,,,,,,NA,,,,,,VERENA Admin,4/12/2022 2:06pm
42,"""alphacoronavirus detection in lungs, liver, and intestines of bats from brazil""",Bittar et al.,Microb Ecol,2020,5,0,0.000000,Phyllostomus discolor,alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus,,,,,single,cross-sectional,RNA,nested RT-PCR,multiple,RdRp: nsP12,,intestines,Brazil,S,São José do Rio Preto,,,,,,,,,,NA,,,,,,VERENA Admin,4/12/2022 2:06pm
44,"""alphacoronavirus detection in lungs, liver, and intestines of bats from brazil""",Bittar et al.,Microb Ecol,2020,13,1,0.076923,Artibeus literatus,alphacoronavirus,,,bat,,single,cross-sectional,RNA,nested RT-PCR,multiple,RdRp: nsP12,,liver,Brazil,S,São José do Rio Preto,,,,,,,,,,NA,,,,,,VERENA Admin,4/12/2022 2:06pm
45,"""alphacoronavirus detection in lungs, liver, and intestines of bats from brazil""",Bittar et al.,Microb Ecol,2020,13,0,0.000000,Artibeus literatus,alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus,,,,,single,cross-sectional,RNA,nested RT-PCR,multiple,RdRp: nsP12,,lung,Brazil,S,São José do Rio Preto,,,,,,,,,,NA,,,,,,VERENA Admin,4/12/2022 2:06pm
46,"""alphacoronavirus detection in lungs, liver, and intestines of bats from brazil""",Bittar et al.,Microb Ecol,2020,13,0,0.000000,Artibeus literatus,alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus,,,,,single,cross-sectional,RNA,nested RT-PCR,multiple,RdRp: nsP12,,intestines,Brazil,S,São José do Rio Preto,,,,,,,,,,NA,,,,,,VERENA Admin,4/12/2022 2:06pm
49,"""alphacoronavirus detection in lungs, liver, and intestines of bats from brazil""",Bittar et al.,Microb Ecol,2020,1,0,0.000000,Glossophaga soricina,alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus,,,,,single,cross-sectional,RNA,nested RT-PCR,multiple,RdRp: nsP12,,liver,Brazil,S,São José do Rio Preto,,,,,,,,,,NA,,,,,,VERENA Admin,4/12/2022 2:06pm
50,"""alphacoronavirus detection in lungs, liver, and intestines of bats from brazil""",Bittar et al.,Microb Ecol,2020,1,0,0.000000,Glossophaga soricina,alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus,,,,,single,cross-sectional,RNA,nested RT-PCR,multiple,RdRp: nsP12,,lung,Brazil,S,São José do Rio Preto,,,,,,,,,,NA,,,,,,VERENA Admin,4/12/2022 2:06pm
51,"""alphacoronavirus detection in lungs, liver, and intestines of bats from brazil""",Bittar et al.,Microb Ecol,2020,1,1,1.000000,Glossophaga soricina,alphacoronavirus,,,bat,,single,cross-sectional,RNA,nested RT-PCR,multiple,RdRp: nsP12,,intestines,Brazil,S,São José do Rio Preto,,,,,,,,,,NA,,,,,,VERENA Admin,4/12/2022 2:06pm
52,"""alphacoronavirus detection in lungs, liver, and intestines of bats from brazil""",Bittar et al.,Microb Ecol,2020,1,0,0.000000,Phyllostomus hastatus,alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus,,,,,single,cross-sectional,RNA,nested RT-PCR,multiple,RdRp: nsP12,,liver,Brazil,S,São José do Rio Preto,,,,,,,,,,NA,,,,,,VERENA Admin,4/12/2022 2:06pm
54,"""alphacoronavirus detection in lungs, liver, and intestines of bats from brazil""",Bittar et al.,Microb Ecol,2020,1,0,0.000000,Phyllostomus hastatus,alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus,,,,,single,cross-sectional,RNA,nested RT-PCR,multiple,RdRp: nsP12,,lung,Brazil,S,São José do Rio Preto,,,,,,,,,,NA,,,,,,VERENA Admin,4/12/2022 2:06pm
55,"""alphacoronavirus detection in lungs, liver, and intestines of bats from brazil""",Bittar et al.,Microb Ecol,2020,1,0,0.000000,Phyllostomus hastatus,alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus,,,,,single,cross-sectional,RNA,nested RT-PCR,multiple,RdRp: nsP12,,intestines,Brazil,S,São José do Rio Preto,,,,,,,,,,NA,,,,,,VERENA Admin,4/12/2022 2:06pm
56,"""alphacoronavirus detection in lungs, liver, and intestines of bats from brazil""",Bittar et al.,Microb Ecol,2020,1,0,0.000000,Nyctinomops laticaudatus,alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus,,,,,single,cross-sectional,RNA,nested RT-PCR,multiple,RdRp: nsP12,,liver,Brazil,S,São José do Rio Preto,,,,,,,,,,NA,,,,,,VERENA Admin,4/12/2022 2:06pm
57,"""alphacoronavirus detection in lungs, liver, and intestines of bats from brazil""",Bittar et al.,Microb Ecol,2020,1,0,0.000000,Nyctinomops laticaudatus,alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus,,,,,single,cross-sectional,RNA,nested RT-PCR,multiple,RdRp: nsP12,,lung,Brazil,S,São José do Rio Preto,,,,,,,,,,NA,,,,,,VERENA Admin,4/12/2022 2:06pm
58,"""alphacoronavirus detection in lungs, liver, and intestines of bats from brazil""",Bittar et al.,Microb Ecol,2020,1,0,0.000000,Nyctinomops laticaudatus,alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus,,,,,single,cross-sectional,RNA,nested RT-PCR,multiple,RdRp: nsP12,,intestines,Brazil,S,São José do Rio Preto,,,,,,,,,,NA,,,,,,VERENA Admin,4/12/2022 2:06pm
59,"""alphacoronavirus detection in lungs, liver, and intestines of bats from brazil""",Bittar et al.,Microb Ecol,2020,13,1,0.076923,Molossus molossus,alphacoronavirus,,,bat,,single,cross-sectional,RNA,nested RT-PCR,multiple,RdRp: nsP12,,liver,Brazil,S,São José do Rio Preto,,,,,,,,,,NA,,,,,,VERENA Admin,4/12/2022 2:06pm
60,"""alphacoronavirus detection in lungs, liver, and intestines of bats from brazil""",Bittar et al.,Microb Ecol,2020,13,0,0.000000,Molossus molossus,alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus,,,,,single,cross-sectional,RNA,nested RT-PCR,multiple,RdRp: nsP12,,lung,Brazil,S,São José do Rio Preto,,,,,,,,,,NA,,,,,,VERENA Admin,4/12/2022 2:06pm
61,"""alphacoronavirus detection in lungs, liver, and intestines of bats from brazil""",Bittar et al.,Microb Ecol,2020,13,0,0.000000,Molossus molossus,alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus,,,,,single,cross-sectional,RNA,nested RT-PCR,multiple,RdRp: nsP12,,intestines,Brazil,S,São José do Rio Preto,,,,,,,,,,NA,,,,,,VERENA Admin,4/12/2022 2:06pm
62,"""alphacoronavirus detection in lungs, liver, and intestines of bats from brazil""",Bittar et al.,Microb Ecol,2020,3,0,0.000000,Eptesicus furinalis,alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus,,,,,single,cross-sectional,RNA,nested RT-PCR,multiple,RdRp: nsP12,,liver,Brazil,S,São José do Rio Preto,,,,,,,,,,NA,,,,,,VERENA Admin,4/12/2022 2:06pm
63,"""alphacoronavirus detection in lungs, liver, and intestines of bats from brazil""",Bittar et al.,Microb Ecol,2020,3,0,0.000000,Eptesicus furinalis,alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus,,,,,single,cross-sectional,RNA,nested RT-PCR,multiple,RdRp: nsP12,,lung,Brazil,S,São José do Rio Preto,,,,,,,,,,NA,,,,,,VERENA Admin,4/12/2022 2:06pm
64,"""alphacoronavirus detection in lungs, liver, and intestines of bats from brazil""",Bittar et al.,Microb Ecol,2020,3,0,0.000000,Eptesicus furinalis,alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus,,,,,single,cross-sectional,RNA,nested RT-PCR,multiple,RdRp: nsP12,,intestines,Brazil,S,São José do Rio Preto,,,,,,,,,,NA,,,,,,VERENA Admin,4/12/2022 2:06pm
66,"""alphacoronavirus detection in lungs, liver, and intestines of bats from brazil""",Bittar et al.,Microb Ecol,2020,1,0,0.000000,Myotis nigricans,alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus,,,,,single,cross-sectional,RNA,nested RT-PCR,multiple,RdRp: nsP12,,liver,Brazil,S,São José do Rio Preto,,,,,,,,,,NA,,,,,,VERENA Admin,4/12/2022 2:06pm
67,"""alphacoronavirus detection in lungs, liver, and intestines of bats from brazil""",Bittar et al.,Microb Ecol,2020,1,0,0.000000,Myotis nigricans,alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus,,,,,single,cross-sectional,RNA,nested RT-PCR,multiple,RdRp: nsP12,,lung,Brazil,S,São José do Rio Preto,,,,,,,,,,NA,,,,,,VERENA Admin,4/12/2022 2:06pm
68,"""alphacoronavirus detection in lungs, liver, and intestines of bats from brazil""",Bittar et al.,Microb Ecol,2020,1,0,0.000000,Myotis nigricans,alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus,,,,,single,cross-sectional,RNA,nested RT-PCR,multiple,RdRp: nsP12,,intestines,Brazil,S,São José do Rio Preto,,,,,,,,,,NA,,,,,,VERENA Admin,4/12/2022 2:06pm
