"","UniqueID","title","author..from.Imported.table.2.","journal..from.Imported.table.2.","year..from.Imported.table.2.","sample","positives","prevalence","bat_species","virus_genus","virus_subgenus","virus_species","virus_strain","detection_type","study_type","detection_method","method_specific","single.multiple.PCR.method","gene_targets","Terminal.sampling.","tissue","country","country_hemisphere","state","site","longitude","latitude","sample_year","start_year","start_month","end_year","end_month","sample_season","sample_season_simplified","X..Sampling.Trips","Sex.Info.","Habitat.Disturbance.Info.","Coinfection.Info.","Flag","Entered.by","Last.modified","tissue_simplified","summer","fall","winter","spring","latidudedecimal","longitudedecimal","euthanasia","method_specific_simplified","species_for_reader"
"42",2955,"longitudinal study of age-specific pattern of coronavirus infection in lyle's flying fox (pteropus lylei) in thailand","Wacharapluesadee et al.","Virol J",2018,36,0,0,"Pteropus lylei","Coronavirus genus not specified","","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"rectal swab","Thailand","N","Chonburi","S1, S2, S3 (pooled)","NA","NA","2012","","",NA,"","November","Fall",NA,"","","","airtable double counts by including study table 1 (ID 1120-1122)+ table 2 (ID 2945-2956): study included in binary analyses but not prevalence estimates","VERENA Admin","4/12/2022 2:05pm","faecal, rectal, or anal","0","1","0","0",NA,NA,"No","PCR","Pteropus lylei"
"43",2956,"longitudinal study of age-specific pattern of coronavirus infection in lyle's flying fox (pteropus lylei) in thailand","Wacharapluesadee et al.","Virol J",2018,26,0,0,"Pteropus lylei","Coronavirus genus not specified","","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"rectal swab","Thailand","N","Chonburi","S1, S2, S3 (pooled)","NA","NA","2012","","",NA,"","December","Winter",NA,"","","","airtable double counts by including study table 1 (ID 1120-1122)+ table 2 (ID 2945-2956): study included in binary analyses but not prevalence estimates","VERENA Admin","4/12/2022 2:05pm","faecal, rectal, or anal","0","0","1","0",NA,NA,"No","PCR","Pteropus lylei"
"44",1,"a coronavirus detected in the vampire bat desmodus rotundus","Brandão et al.","Braz J Infect Dis",2008,3,1,0.333333,"Desmodus rotundus","betacoronavirus ","","bat","BatCoV DR/2007","pooled","cross-sectional","RNA","RT-PCR,nested RT-PCR","multiple","ORF 1b",NA,"enteric content","Brazil","S","Sao Paulo","","NA","NA","2005","","",NA,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:05pm","intestine","1","1","1","1",NA,NA,"Yes, BUT for previous study or rabies surveillance","PCR","Desmodus rotundus"
"45",2,"a persistently infecting coronavirus in hibernating myotis lucifugus, the north american little brown bat","Subudhi et al.","J Gen Virol",2017,47,17,0.361702,"Myotis lucifugus","alphacoronavirus","Colacovirus","bat","Myl-CoV CDPHE15","repeat","longitudinal","RNA","semi-nested RT-PCR","multiple","RdRp",NA,"intestines","Canada","N","Manitoba","","NA","NA","2011","","",NA,"","winter","Winter",NA,"","","","","VERENA Admin","4/12/2022 2:05pm","intestine","0","0","1","0",NA,NA,"Yes, BUT for previous study or rabies surveillance","PCR","Myotis lucifugus"
"46",3,"a persistently infecting coronavirus in hibernating myotis lucifugus, the north american little brown bat","Subudhi et al.","J Gen Virol",2017,127,36,0.283465,"Myotis lucifugus","alphacoronavirus","Colacovirus","bat","Myl-CoV CDPHE15","repeat","longitudinal","RNA","semi-nested RT-PCR","multiple","RdRp",NA,"intestines","Canada","N","Manitoba","","NA","NA","2012","","",NA,"","winter","Winter",NA,"","","","","VERENA Admin","4/12/2022 2:05pm","intestine","0","0","1","0",NA,NA,"Yes, BUT for previous study or rabies surveillance","PCR","Myotis lucifugus"
"47",4,"a persistently infecting coronavirus in hibernating myotis lucifugus, the north american little brown bat","Subudhi et al.","J Gen Virol",2017,174,5,0.028736,"Myotis lucifugus","alphacoronavirus","Colacovirus","bat","Myl-CoV CDPHE15","pooled","longitudinal","IHC","NA","","",NA,"lung","Canada","N","Manitoba","","NA","NA","","2011","",2012,"","winter","Winter",NA,"","","","","VERENA Admin","4/12/2022 2:06pm","lung or respiratory","0","0","1","0",NA,NA,"Yes, BUT for previous study or rabies surveillance","NA","Myotis lucifugus"
"48",9,"a real-time pcr assay for bat sars-like coronavirus detection and its application to italian greater horseshoe bat faecal sample surveys","Balboni et al.","Scientificworldjournal",2012,11,10,0.909091,"Rhinolophus ferrumequinum","betacoronavirus ","Sarbecovirus","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Italy","N","Modena ","San Cesario sul Panaro","NA","NA","2009","","",NA,"","August","Summer",NA,"","","","","VERENA Admin","4/12/2022 2:05pm","faecal, rectal, or anal","1","0","0","0",NA,NA,"No","PCR","Rhinolophus ferrumequinum"
"49",10,"a real-time pcr assay for bat sars-like coronavirus detection and its application to italian greater horseshoe bat faecal sample surveys","Balboni et al.","Scientificworldjournal",2012,1,0,0,"Rhinolophus ferrumequinum","alphacoronavirus or betacoronavirus or gammacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Italy","N","Perugia","Sigillo","NA","NA","2009","","",NA,"","September","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:05pm","faecal, rectal, or anal","0","1","0","0",NA,NA,"No","PCR","Rhinolophus ferrumequinum"
"50",11,"a real-time pcr assay for bat sars-like coronavirus detection and its application to italian greater horseshoe bat faecal sample surveys","Balboni et al.","Scientificworldjournal",2012,2,0,0,"Rhinolophus ferrumequinum","alphacoronavirus or betacoronavirus or gammacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Italy","N","Bologna","Monte Croara, S. Lazzaro","NA","NA","2009","","",NA,"","October","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:05pm","faecal, rectal, or anal","0","1","0","0",NA,NA,"No","PCR","Rhinolophus ferrumequinum"
"51",12,"a real-time pcr assay for bat sars-like coronavirus detection and its application to italian greater horseshoe bat faecal sample surveys","Balboni et al.","Scientificworldjournal",2012,10,0,0,"Rhinolophus ferrumequinum","alphacoronavirus or betacoronavirus or gammacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Italy","N","Cuneo","Piobesi d’Alba","NA","NA","2009","","",NA,"","October","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:05pm","faecal, rectal, or anal","0","1","0","0",NA,NA,"No","PCR","Rhinolophus ferrumequinum"
"52",13,"a real-time pcr assay for bat sars-like coronavirus detection and its application to italian greater horseshoe bat faecal sample surveys","Balboni et al.","Scientificworldjournal",2012,12,3,0.25,"Rhinolophus ferrumequinum","betacoronavirus ","Sarbecovirus","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Italy","N","Cuneo","Rossana","NA","NA","2009","","",NA,"","October","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:05pm","faecal, rectal, or anal","0","1","0","0",NA,NA,"No","PCR","Rhinolophus ferrumequinum"
"53",14,"a real-time pcr assay for bat sars-like coronavirus detection and its application to italian greater horseshoe bat faecal sample surveys","Balboni et al.","Scientificworldjournal",2012,3,3,1,"Rhinolophus ferrumequinum","betacoronavirus ","Sarbecovirus","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Italy","N","Savona","Giovo","NA","NA","2009","","",NA,"","October","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:05pm","faecal, rectal, or anal","0","1","0","0",NA,NA,"No","PCR","Rhinolophus ferrumequinum"
"54",15,"a real-time pcr assay for bat sars-like coronavirus detection and its application to italian greater horseshoe bat faecal sample surveys","Balboni et al.","Scientificworldjournal",2012,3,1,0.333333,"Rhinolophus ferrumequinum","betacoronavirus ","Sarbecovirus","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Italy","N","Piacenza","Val di Trebbia","NA","NA","2009","","",NA,"","October","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:05pm","faecal, rectal, or anal","0","1","0","0",NA,NA,"No","PCR","Rhinolophus ferrumequinum"
"55",16,"a real-time pcr assay for bat sars-like coronavirus detection and its application to italian greater horseshoe bat faecal sample surveys","Balboni et al.","Scientificworldjournal",2012,3,2,0.666667,"Rhinolophus ferrumequinum","betacoronavirus ","Sarbecovirus","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Italy","N","Piacenza","Castell’arquato","NA","NA","2009","","",NA,"","November","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:05pm","faecal, rectal, or anal","0","1","0","0",NA,NA,"No","PCR","Rhinolophus ferrumequinum"
"56",20,"alphacoronavirus detected in bats in the united kingdom","August et al.","Vector-borne and Zoonotic Diseases",2012,16,12,0.75,"Myotis nattereri","alphacoronavirus or betacoronavirus","","bat","","single","cross-sectional","RNA","semi-nested RT-PCR","multiple","RdRp",NA,"faeces","United Kingdom","N","Oxfordshire","Wytham Woods","1º33'41""E","51º77'27""N","","2006","",2009,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:06pm","faecal, rectal, or anal","1","1","1","1",52.2908333333333,1.56138888888889,"No","PCR","Myotis nattereri"
"57",21,"alphacoronavirus detected in bats in the united kingdom","August et al.","Vector-borne and Zoonotic Diseases",2012,16,9,0.5625,"Myotis nattereri","alphacoronavirus or betacoronavirus","","bat","","single","cross-sectional","RNA","semi-nested RT-PCR","multiple","RdRp",NA,"faeces","United Kingdom","N","Wiltshire","Savernake Forest","1º67'75""E","51º39’96""N","","2006","",2009,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:06pm","faecal, rectal, or anal","1","1","1","1",51.6766666666667,2.1375,"No","PCR","Myotis nattereri"
"58",22,"alphacoronavirus detected in bats in the united kingdom","August et al.","Vector-borne and Zoonotic Diseases",2012,30,5,0.166667,"Myotis daubentonii","alphacoronavirus or betacoronavirus","","bat","","single","cross-sectional","RNA","semi-nested RT-PCR","multiple","RdRp",NA,"faeces","United Kingdom","N","Oxfordshire","Wytham Woods","1º33'41""E","51º77'27""N","","2006","",2009,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:06pm","faecal, rectal, or anal","1","1","1","1",52.2908333333333,1.56138888888889,"No","PCR","Myotis daubentonii"
"59",23,"alphacoronavirus detected in bats in the united kingdom","August et al.","Vector-borne and Zoonotic Diseases",2012,26,0,0,"Plecotus auritus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","semi-nested RT-PCR","multiple","RdRp",NA,"faeces","United Kingdom","N","Oxfordshire","Wytham Woods","1º33'41""E","51º77'27""N","","2006","",2009,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:06pm","faecal, rectal, or anal","1","1","1","1",52.2908333333333,1.56138888888889,"No","PCR","Plecotus auritus"
"60",24,"alphacoronavirus detected in bats in the united kingdom","August et al.","Vector-borne and Zoonotic Diseases",2012,15,0,0,"Rhinolophus ferrumequinum","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","semi-nested RT-PCR","multiple","RdRp",NA,"faeces","United Kingdom","N","SW England","","NA","NA","","2006","",2009,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:06pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR","Rhinolophus ferrumequinum"
"61",26,"alphacoronavirus detected in bats in the united kingdom","August et al.","Vector-borne and Zoonotic Diseases",2012,6,0,0,"Rhinolophus hipposideros","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","semi-nested RT-PCR","multiple","RdRp",NA,"faeces","United Kingdom","N","SW England","","NA","NA","","2006","",2009,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:06pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR","Rhinolophus hipposideros"
"62",28,"alphacoronavirus detected in bats in the united kingdom","August et al.","Vector-borne and Zoonotic Diseases",2012,2,0,0,"Pipistrellus pipistrellus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","semi-nested RT-PCR","multiple","RdRp",NA,"faeces","United Kingdom","N","Wiltshire","Savernake Forest","1º67'75""E","51º39’96""N","","2006","",2009,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:06pm","faecal, rectal, or anal","1","1","1","1",51.6766666666667,2.1375,"No","PCR","Pipistrellus pipistrellus"
"63",30,"alphacoronavirus detected in bats in the united kingdom","August et al.","Vector-borne and Zoonotic Diseases",2012,1,0,0,"Barbastella barbastellus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","semi-nested RT-PCR","multiple","RdRp",NA,"faeces","United Kingdom","N","Wiltshire","Savernake Forest","1º67'75""E","51º39’96""N","","2006","",2009,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:06pm","faecal, rectal, or anal","1","1","1","1",51.6766666666667,2.1375,"No","PCR","Barbastella barbastellus"
"64",31,"alphacoronavirus detection in lungs, liver, and intestines of bats from brazil","Bittar et al.","Microb Ecol",2020,14,5,0.357143,"Molossus rufus","alphacoronavirus","","bat","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp: nsP12",NA,"liver","Brazil","S","São José do Rio Preto","","NA","NA","","","",NA,"","",NA,NA,"","","","","VERENA Admin","4/12/2022 2:06pm","liver",NA,NA,NA,NA,NA,NA,"Yes, for this study","PCR","Molossus rufus"
"65",35,"alphacoronavirus detection in lungs, liver, and intestines of bats from brazil","Bittar et al.","Microb Ecol",2020,14,3,0.214286,"Molossus rufus","alphacoronavirus","","bat","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp: nsP12",NA,"lung","Brazil","S","São José do Rio Preto","","NA","NA","","","",NA,"","",NA,NA,"","","","","VERENA Admin","4/12/2022 2:06pm","lung or respiratory",NA,NA,NA,NA,NA,NA,"Yes, for this study","PCR","Molossus rufus"
"66",36,"alphacoronavirus detection in lungs, liver, and intestines of bats from brazil","Bittar et al.","Microb Ecol",2020,14,1,0.071429,"Molossus rufus","alphacoronavirus","","bat","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp: nsP12",NA,"intestines","Brazil","S","São José do Rio Preto","","NA","NA","","","",NA,"","",NA,NA,"","","","","VERENA Admin","4/12/2022 2:06pm","intestine",NA,NA,NA,NA,NA,NA,"Yes, for this study","PCR","Molossus rufus"
"67",37,"alphacoronavirus detection in lungs, liver, and intestines of bats from brazil","Bittar et al.","Microb Ecol",2020,1,1,1,"Eptesicus","alphacoronavirus","","bat","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp: nsP12",NA,"lung","Brazil","S","São José do Rio Preto","","NA","NA","","","",NA,"","",NA,NA,"","","","","VERENA Admin","4/12/2022 2:06pm","lung or respiratory",NA,NA,NA,NA,NA,NA,"Yes, for this study","PCR","Eptesicus"
"68",39,"alphacoronavirus detection in lungs, liver, and intestines of bats from brazil","Bittar et al.","Microb Ecol",2020,1,1,1,"Eptesicus","alphacoronavirus","","bat","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp: nsP12",NA,"intestines","Brazil","S","São José do Rio Preto","","NA","NA","","","",NA,"","",NA,NA,"","","","","VERENA Admin","4/12/2022 2:06pm","intestine",NA,NA,NA,NA,NA,NA,"Yes, for this study","PCR","Eptesicus"
"69",47,"alphacoronavirus detection in lungs, liver, and intestines of bats from brazil","Bittar et al.","Microb Ecol",2020,1,0,0,"Eptesicus","alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus","","","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp: nsP12",NA,"liver","Brazil","S","São José do Rio Preto","","NA","NA","","","",NA,"","",NA,NA,"","","","","VERENA Admin","4/12/2022 2:06pm","liver",NA,NA,NA,NA,NA,NA,"Yes, for this study","PCR","Eptesicus"
"70",40,"alphacoronavirus detection in lungs, liver, and intestines of bats from brazil","Bittar et al.","Microb Ecol",2020,5,2,0.4,"Phyllostomus discolor","alphacoronavirus","","bat","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp: nsP12",NA,"liver","Brazil","S","São José do Rio Preto","","NA","NA","","","",NA,"","",NA,NA,"","","","","VERENA Admin","4/12/2022 2:06pm","liver",NA,NA,NA,NA,NA,NA,"Yes, for this study","PCR","Phyllostomus discolor"
